,node_weight,degree,pageRank,betweenness,closeness,componentId,strongComponentId,louvainComponentId,labelPropagationId,Node,type,Image,Image URL
23,101,179,0.5115393199051063,2973.9470858347017,0.7147239263803681,1,0,38,6,sky,stuff,PHOTO-2023-10-24-16-06-51.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-51.jpg
24,47,121,0.498323526876827,807.4312766438933,0.6099476439790575,1,0,7,6,dirt,stuff,PHOTO-2023-10-24-16-06-51.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-51.jpg
25,27,83,0.3775528170629489,220.3496515309596,0.5669099756690997,1,0,31,6,building,stuff,PHOTO-2023-10-24-16-06-51.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-51.jpg
26,84,186,0.7270931294281653,2724.7431401888466,0.7039274924471299,1,0,40,6,wall,stuff,PHOTO-2023-10-24-16-06-51.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-51.jpg
27,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,PHOTO-2023-10-24-16-06-51.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-51.jpg
28,25,79,0.3662007128272125,214.5092733418972,0.5628019323671497,1,0,31,6,motorcycle,thing,PHOTO-2023-10-24-16-06-51.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-51.jpg
29,29,89,0.385361106356142,317.3100469963472,0.5724815724815725,1,0,7,6,tree,stuff,PHOTO-2023-10-30-12-29-21.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-21.jpg
30,101,179,0.5115393199051063,2973.9470858347017,0.7147239263803681,1,0,38,6,sky,stuff,PHOTO-2023-10-30-12-29-21.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-21.jpg
31,25,95,0.4513329235940257,276.2203122427967,0.5738916256157636,1,0,31,6,pavement,stuff,PHOTO-2023-10-30-12-29-21.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-21.jpg
32,47,121,0.498323526876827,807.4312766438933,0.6099476439790575,1,0,7,6,dirt,stuff,PHOTO-2023-10-30-12-29-21.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-21.jpg
33,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,PHOTO-2023-10-30-12-29-21.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-21.jpg
34,22,72,0.3362964848301758,162.28986132116933,0.5560859188544153,1,0,31,6,car,thing,PHOTO-2023-10-30-12-29-21.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-21.jpg
35,14,52,0.2799676447721971,63.7798284017324,0.5381062355658198,1,0,31,6,bus,thing,PHOTO-2023-10-30-12-29-21.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-21.jpg
36,11,57,0.316110878952625,51.04634748206728,0.5393518518518519,1,0,31,6,backpack,thing,PHOTO-2023-10-30-12-29-21.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-21.jpg
37,4,38,0.2572172450841051,8.402945562349588,0.5235955056179775,1,0,31,6,potted plant,thing,PHOTO-2023-10-30-12-29-21.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-21.jpg
38,29,89,0.385361106356142,317.3100469963472,0.5724815724815725,1,0,7,6,tree,stuff,PHOTO-2023-10-30-12-29-20.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-20.jpg
39,101,179,0.5115393199051063,2973.9470858347017,0.7147239263803681,1,0,38,6,sky,stuff,PHOTO-2023-10-30-12-29-20.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-20.jpg
40,25,95,0.4513329235940257,276.2203122427967,0.5738916256157636,1,0,31,6,pavement,stuff,PHOTO-2023-10-30-12-29-20.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-20.jpg
41,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,PHOTO-2023-10-30-12-29-20.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-20.jpg
42,22,72,0.3362964848301758,162.28986132116933,0.5560859188544153,1,0,31,6,car,thing,PHOTO-2023-10-30-12-29-20.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-20.jpg
43,14,52,0.2799676447721971,63.7798284017324,0.5381062355658198,1,0,31,6,bus,thing,PHOTO-2023-10-30-12-29-20.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-20.jpg
44,3,27,0.2222394135966238,3.4504329004329,0.516629711751663,1,0,31,6,suitcase,thing,PHOTO-2023-10-30-12-29-20.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-20.jpg
45,2,12,0.1795924669287888,1.0333333333333332,0.5076252723311547,1,0,38,6,towel,stuff,IMG_4207.JPG,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_4207.JPG
46,12,54,0.3123264472925,65.35025432084252,0.5381062355658198,1,0,7,6,wall-stone,stuff,IMG_4207.JPG,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_4207.JPG
47,101,179,0.5115393199051063,2973.9470858347017,0.7147239263803681,1,0,38,6,sky,stuff,IMG_4207.JPG,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_4207.JPG
48,8,58,0.3689971974688766,72.02403029546988,0.5381062355658198,1,0,31,6,paper,stuff,IMG_4207.JPG,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_4207.JPG
49,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,IMG_4207.JPG,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_4207.JPG
50,83,159,0.508087829687994,2080.190627423832,0.6753623188405797,1,0,38,6,sand,stuff,snapshot_014.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_014.bmp
51,29,89,0.385361106356142,317.3100469963472,0.5724815724815725,1,0,7,6,tree,stuff,snapshot_014.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_014.bmp
52,101,179,0.5115393199051063,2973.9470858347017,0.7147239263803681,1,0,38,6,sky,stuff,snapshot_014.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_014.bmp
53,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,snapshot_014.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_014.bmp
54,83,159,0.508087829687994,2080.190627423832,0.6753623188405797,1,0,38,6,sand,stuff,snapshot_017.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_017.bmp
55,29,89,0.385361106356142,317.3100469963472,0.5724815724815725,1,0,7,6,tree,stuff,snapshot_017.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_017.bmp
56,101,179,0.5115393199051063,2973.9470858347017,0.7147239263803681,1,0,38,6,sky,stuff,snapshot_017.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_017.bmp
57,6,22,0.2208488795444919,9.409523809523808,0.5154867256637168,1,0,21,6,grass,stuff,snapshot_017.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_017.bmp
58,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,snapshot_017.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_017.bmp
59,24,82,0.4373992638355026,291.49010592950214,0.5641646489104116,1,0,47,6,banner,stuff,PHOTO-2023-10-24-16-06-51-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-51-1.jpg
60,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,PHOTO-2023-10-24-16-06-51-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-51-1.jpg
61,12,58,0.3384341103181444,67.3591841766764,0.5406032482598608,1,0,33,6,ceiling,stuff,snapshot_007.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_007.bmp
62,84,186,0.7270931294281653,2724.7431401888466,0.7039274924471299,1,0,40,6,wall,stuff,snapshot_007.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_007.bmp
63,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,snapshot_007.bmp,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/snapshot_007.bmp
64,83,159,0.508087829687994,2080.190627423832,0.6753623188405797,1,0,38,6,sand,stuff,PHOTO-2023-10-24-16-07-03-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-07-03-1.jpg
65,12,54,0.3123264472925,65.35025432084252,0.5381062355658198,1,0,7,6,wall-stone,stuff,PHOTO-2023-10-24-16-07-03-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-07-03-1.jpg
66,101,179,0.5115393199051063,2973.9470858347017,0.7147239263803681,1,0,38,6,sky,stuff,PHOTO-2023-10-24-16-07-03-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-07-03-1.jpg
67,84,186,0.7270931294281653,2724.7431401888466,0.7039274924471299,1,0,40,6,wall,stuff,PHOTO-2023-10-24-16-07-03-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-07-03-1.jpg
68,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,PHOTO-2023-10-24-16-07-03-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-07-03-1.jpg
69,47,121,0.498323526876827,807.4312766438933,0.6099476439790575,1,0,7,6,dirt,stuff,PHOTO-2023-10-30-12-29-17.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-17.jpg
70,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,PHOTO-2023-10-30-12-29-17.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-17.jpg
71,14,52,0.2799676447721971,63.7798284017324,0.5381062355658198,1,0,31,6,bus,thing,PHOTO-2023-10-30-12-29-17.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-17.jpg
72,12,68,0.3587879896739759,103.26700023402805,0.5469483568075117,1,0,33,6,handbag,thing,PHOTO-2023-10-30-12-29-17.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-17.jpg
73,101,179,0.5115393199051063,2973.9470858347017,0.7147239263803681,1,0,38,6,sky,stuff,PHOTO-2023-10-24-16-06-58-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-58-1.jpg
74,29,99,0.499180867529798,353.5038371114609,0.5796019900497512,1,0,33,6,floor,stuff,PHOTO-2023-10-24-16-06-58-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-58-1.jpg
75,84,186,0.7270931294281653,2724.7431401888466,0.7039274924471299,1,0,40,6,wall,stuff,PHOTO-2023-10-24-16-06-58-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-58-1.jpg
76,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,PHOTO-2023-10-24-16-06-58-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-58-1.jpg
77,5,39,0.2618693101465121,14.01906190215014,0.5247747747747747,1,0,33,6,sports ball,thing,PHOTO-2023-10-24-16-06-58-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-58-1.jpg
78,20,86,0.4980478045059886,203.62810214381415,0.5641646489104116,1,0,33,6,bottle,thing,PHOTO-2023-10-24-16-06-58-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-58-1.jpg
79,29,105,0.4815250095253491,354.8961238280124,0.5839598997493735,1,0,33,6,chair,thing,PHOTO-2023-10-24-16-06-58-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-58-1.jpg
80,11,55,0.3210379959358228,44.67385371766176,0.5381062355658198,1,0,33,6,dining table,thing,PHOTO-2023-10-24-16-06-58-1.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-24-16-06-58-1.jpg
81,24,82,0.4373992638355026,291.49010592950214,0.5641646489104116,1,0,47,6,banner,stuff,IMG_20200206_101801.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_20200206_101801.jpg
82,14,66,0.358178032647906,90.38438515818544,0.5469483568075117,1,0,33,6,door-stuff,stuff,IMG_20200206_101801.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_20200206_101801.jpg
83,12,58,0.3384341103181444,67.3591841766764,0.5406032482598608,1,0,33,6,ceiling,stuff,IMG_20200206_101801.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_20200206_101801.jpg
84,15,71,0.3971350778077098,117.26376513493383,0.5508274231678487,1,0,33,6,table,stuff,IMG_20200206_101801.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_20200206_101801.jpg
85,29,99,0.499180867529798,353.5038371114609,0.5796019900497512,1,0,33,6,floor,stuff,IMG_20200206_101801.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_20200206_101801.jpg
86,84,186,0.7270931294281653,2724.7431401888466,0.7039274924471299,1,0,40,6,wall,stuff,IMG_20200206_101801.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_20200206_101801.jpg
87,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,IMG_20200206_101801.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_20200206_101801.jpg
88,20,86,0.4980478045059886,203.62810214381415,0.5641646489104116,1,0,33,6,bottle,thing,IMG_20200206_101801.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_20200206_101801.jpg
89,29,105,0.4815250095253491,354.8961238280124,0.5839598997493735,1,0,33,6,chair,thing,IMG_20200206_101801.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/IMG_20200206_101801.jpg
90,83,159,0.508087829687994,2080.190627423832,0.6753623188405797,1,0,38,6,sand,stuff,PHOTO-2023-10-30-12-29-12.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-12.jpg
91,101,179,0.5115393199051063,2973.9470858347017,0.7147239263803681,1,0,38,6,sky,stuff,PHOTO-2023-10-30-12-29-12.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-12.jpg
92,47,121,0.498323526876827,807.4312766438933,0.6099476439790575,1,0,7,6,dirt,stuff,PHOTO-2023-10-30-12-29-12.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-12.jpg
93,27,83,0.3775528170629489,220.3496515309596,0.5669099756690997,1,0,31,6,building,stuff,PHOTO-2023-10-30-12-29-12.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-12.jpg
94,177,289,0.850460942922587,13534.50670440239,1.0,1,0,38,6,person,thing,PHOTO-2023-10-30-12-29-12.jpg,https://raw.githubusercontent.com/Billal-MOKHTARI/Image-Analysis-and-Object-Detection-Using-Deep-Learning/main/data/test/PHOTO-2023-10-30-12-29-12.jpg
